ID_ATIV_ECON_ESTABELECIMENTO;DATA_INICIO_ATIVIDADE;IND_POSSUI_ALVARA;ENDERECO;NOME
338959;14/12/2021;SIM;RODOVIA PAPA JOAO PAULO II, 4143, SERRA VERDE, Belo Horizonte - MG;BATISTA E SOUZA ALIMENTOS LTDA
334289;05/11/2021;NÃO;AVENIDA ELIAS ANTONIO ISSA, 156, LETICIA, Belo Horizonte - MG;44.131.723 JOEL MARTINS DA SILVA
334607;08/11/2021;NÃO;RUA PLINIO TEIXEIRA, 145, NAZARE, Belo Horizonte - MG;EVALDO CANDIDO FERRARI 99695715672
334613;08/11/2021;NÃO;RUA BOAVENTURA, 833, INDAIA, Belo Horizonte - MG;GLORIA SILVA SANTOS DE ASSIS 04567682629
335248;12/11/2021;SIM;AVENIDA LEONTINO FRANCISCO ALVES, 45, SERRA VERDE, Belo Horizonte - MG;CHURRASCARIA E RESTAURANTE SERRA VERDE LTDA
335558;16/11/2021;NÃO;RUA BOM JESUS DA PENHA, 888, SANTA TEREZINHA, Belo Horizonte - MG;LUIZ FILIPE FELIX DE OLIVEIRA 11611184622
335889;18/11/2021;NÃO;RUA PADRE ARGEMIRO MOREIRA, 17, BEIRA LINHA, Belo Horizonte - MG;VANESSA APARECIDA ROCHA 04375067624
336202;19/11/2021;SIM;RUA CONDOR, 557, NOVA CINTRA, Belo Horizonte - MG;ALEXSANDRO JUNIO GOMES LOURENCO 11833101618
336838;25/11/2021;SIM;RUA CEARA, 1548, SAVASSI, Belo Horizonte - MG;FATIMA BOTEQUIM MUSICAL LTDA
337155;27/11/2021;NÃO;RUA DEMERGINA MARIA DE JESUS, 112, JONAS VEIGA, Belo Horizonte - MG;IGOR TORRES DE FREITAS 12457614635
337464;30/11/2021;NÃO;RUA MILTON DIAS, 331, JARDIM VITORIA, Belo Horizonte - MG;DAVID LEANDRO ARAUJO 10381071642
337777;02/12/2021;NÃO;RUA SIRIA, 100, FLORESTA, Belo Horizonte - MG;VANIA LUCIA SOUZA COUTINHO 27775224649
338097;06/12/2021;NÃO;RUA PADRE PEDRO PINTO, 1988, VENDA NOVA, Belo Horizonte - MG;CRISTIANE SOUZA MARQUES 08038141601
338724;10/12/2021;NÃO;RUA CRAVINAS, 656, ESPLANADA, Belo Horizonte - MG;44.557.743 ALESSANDRO BARRETO AVILA DE SOUZA
334311;05/11/2021;SIM;RUA MARIA MACEDO, 160, NOVA SUISSA, Belo Horizonte - MG;ANETY SILVA 07774574662
334637;08/11/2021;NÃO;RUA EMILIO CARDOSO AIRES, 35, TUPI B, Belo Horizonte - MG;ANA CAROLINA PEREIRA SILVA 11295240602
334955;10/11/2021;NÃO;RUA OLGA PIMENTA GUIMARAES, 2, LAGOINHA LEBLON, Belo Horizonte - MG;DIOGO SILVA FONSECA 04518848683
335895;18/11/2021;NÃO;RUA MONTE ALVERNE, 171, SANTA MONICA, Belo Horizonte - MG;LUIZ FILIPE DE ALMEIDA RODRIGUES 10046027661
335902;18/11/2021;NÃO;RUA CANELINHA, 174, PINDORAMA, Belo Horizonte - MG;WANDERSON LEANDRO DOS SANTOS 06911828686
337791;02/12/2021;SIM;RUA PROFESSOR NELSON DE SENA, 4, AEROPORTO, Belo Horizonte - MG;CARLOS ALBERTO DE SOUZA VIANNA
338739;11/12/2021;NÃO;RUA SONIA, 12, PRIMEIRO DE MAIO, Belo Horizonte - MG;DAYSE MARA DO CARMO DIAS 07661923696
334332;05/11/2021;SIM;AVENIDA OLEGARIO MACIEL, 742, CENTRO, Belo Horizonte - MG;BBQ MERCADO NOVO COMERCIO DE ALIMENTOS LTDA
334336;05/11/2021;NÃO;RUA CERVANTES, 334, SAO LUCAS, Belo Horizonte - MG;EDUARDO MACHADO 86686682691
335923;18/11/2021;SIM;RUA SAO JOAO DA SERRA, 252, SAO GABRIEL, Belo Horizonte - MG;M&G RESTAURANTE E PIZZARIA LTDA
336241;21/11/2021;NÃO;RUA SENHOR SIMEONE, 212, JONAS VEIGA, Belo Horizonte - MG;MARIA APARECIDA RUAS 00131190601
336245;21/11/2021;NÃO;RUA AGUA DOCE DO MANTENA, 18, VILA JARDIM LEBLON, Belo Horizonte - MG;MAURINA MUNIZ FERREIRA 10294507655
337816;02/12/2021;SIM;AVENIDA DO CONTORNO, 7315, SANTO ANTONIO, Belo Horizonte - MG;AKIRA ORGANIZACAO COMERCIO DE ALIMENTOS LTDA
338121;06/12/2021;NÃO;RUA ITATIAIUCU, 39, SANTA TEREZINHA, Belo Horizonte - MG;PAULO SERGIO DIAS 04127347619
338130;06/12/2021;SIM;RUA RUTILO, 48, PINDORAMA, Belo Horizonte - MG;ALBERTO DA CONCEICAO LOPES NETO 03055333632
338436;09/12/2021;NÃO;RUA DAVID RABELO, 11, INCONFIDENCIA, Belo Horizonte - MG;FABIO FERREIRA DE SOUZA 42066727687
339020;14/12/2021;NÃO;RUA AMARO NEVES BARRETO, 8, GOIANIA, Belo Horizonte - MG;SERGIO LUCIANO DE MOURA DATAS 92195873604
339024;14/12/2021;NÃO;RUA LAJEDO, 487, SAO GABRIEL, Belo Horizonte - MG;PAULO HENRIQUE MOREIRA D ASSUNCAO 01355983622
334666;09/11/2021;SIM;AVENIDA AMAZONAS, 920, CENTRO, Belo Horizonte - MG;BAR RESTAURANTE LANCHONETE PARADA OBRIGATORIA LTDA
334684;09/11/2021;NÃO;RUA POUSO ALEGRE, 1503, FLORESTA, Belo Horizonte - MG;44.169.943 GUSTAVO DOS SANTOS
335941;18/11/2021;NÃO;RUA JORNALISTA CLAUDIO ABRAMO, 185, FLAVIO MARQUES LISBOA, Belo Horizonte - MG;ED CARLOS BEZERRA SILVA 07673141663
336577;23/11/2021;NÃO;RUA MAJOR AVILA GOULART, 215, PLANALTO, Belo Horizonte - MG;EDNA APARECIDA GUEDES PEDRO 81294220691
337204;29/11/2021;NÃO;RUA KENNEDY, 13, SAO BERNARDO, Belo Horizonte - MG;ANA CLARA NUNES DO OURO CAMPOS 02080304682
337209;29/11/2021;NÃO;RUA CLAUDIO BRANDAO, 115, TUPI A, Belo Horizonte - MG;MARISA DANIEL EFIGENIO 68110960634
337826;02/12/2021;SIM;RUA ANGRA, 209, NOVA GRANADA, Belo Horizonte - MG;CAOS BEER LTDA
338150;06/12/2021;SIM;AVENIDA DELFINO FRANCISCO XAVIER, 475, VALE DO JATOBA, Belo Horizonte - MG;MARCILIO GERALDO ROSARIO DE ABREU 05529254624
338453;09/12/2021;NÃO;RUA URUCANGA, 320, CARDOSO, Belo Horizonte - MG;44.534.171 ANGELICA SILVEIRA GUIMARAES CRUZ
335968;18/11/2021;NÃO;RUA SOROCABA, 480, PIRATININGA, Belo Horizonte - MG;ANTONIO MARQUES DE SOUZA 71632611600
335969;09/12/2022;NÃO;RUA CORONEL JOAO MOREIRA, 400, FLORAMAR, Belo Horizonte - MG;44.288.341 KEREN CAROLINE RODRIGUES GOMES DE SOUZA
337528;01/12/2021;NÃO;RUA SERRA DO SINCORA, 381, RIBEIRO DE ABREU, Belo Horizonte - MG;CARLOS HENRIQUE SILVA RIBEIRO 11458347605
337534;01/12/2021;NÃO;RUA CACHOEIRA DOURADA, 137, PARAISO, Belo Horizonte - MG;44.438.483 THIAGO FELIX VINCI
337537;01/12/2021;NÃO;RUA PROFESSORA GABRIELA VARELA, 1003, JARDIM GUANABARA, Belo Horizonte - MG;MATEUS HENRIQUE PEREIRA SILVA 15543338651
338490;09/12/2021;NÃO;RUA ISABELLA JARDIM, 71, IPE, Belo Horizonte - MG;VICENTE NASCENTE NETO 14426340659
335022;10/11/2021;NÃO;RUA MARIA AMELIA MAIA, 651, SAO BERNARDO, Belo Horizonte - MG;44.200.266 GABRIEL HENRIQUE SANTOS PEREIRA
335654;16/11/2021;NÃO;RUA JANAITIBA, 912, CASA BRANCA, Belo Horizonte - MG;ELIAS GONCALVES 06971244605
335670;16/11/2021;NÃO;RUA DIABASE, 200, PRADO, Belo Horizonte - MG;WILSON DE PADUA CARDOSO 11730119603
335971;18/11/2021;NÃO;RUA DEPUTADO CLAUDIO PINHEIRO DE LIMA, 31, GLORIA, Belo Horizonte - MG;JOYCE MACEDO PEREIRA 05471261666
335983;18/11/2021;NÃO;RUA JOSE ROBERTO RESENDE, 142, VILA VISTA ALEGRE, Belo Horizonte - MG;44.290.149 LETICIA TAINA RIBEIRO DA SILVA
337239;29/11/2021;SIM;AVENIDA AMAZONAS, 3449, BARROCA, Belo Horizonte - MG;MARMITARIA GOURMEZIN LTDA
337878;03/12/2021;SIM;AVENIDA DOS BANDEIRANTES, 1725, ANCHIETA, Belo Horizonte - MG;MAKANA AKUA RESTAURANTE LTDA
337879;03/12/2021;NÃO;RUA PADRE CANEDA, 92, LINDEIA, Belo Horizonte - MG;ELIANE PEREIRA DOS REIS FERREIRA 02649469609
334095;03/11/2021;NÃO;RUA JOAO LEMOS, 370, PAULO VI, Belo Horizonte - MG;YNGRID BEATRIZ DE AZEVEDO PEREIRA 15102643614
334409;06/11/2021;NÃO;RUA FRANCISCO VERNHAGEM, 133, TUPI A, Belo Horizonte - MG;RAABE GONCALVES FREITAS PAULON 87197863600
334419;06/11/2021;NÃO;RUA PEDRO ROCHA POSSAS, 159, MANTIQUEIRA, Belo Horizonte - MG;44.146.053 DALE DOS SANTOS JULIO
336627;23/11/2021;NÃO;RUA ACURUI, 99, DOM BOSCO, Belo Horizonte - MG;JOYCIANE ALVES DA SILVA 02228593699
337262;29/11/2021;NÃO;RUA GERALDA MARINHO, 42, SAO JOAO BATISTA, Belo Horizonte - MG;DANIELLE ALVES DA SILVA 14973190640
337270;29/11/2021;NÃO;RUA OSORIO DUQUE ESTRADA, 165, CAMPO ALEGRE, Belo Horizonte - MG;JOEL DE CARVALHO TOLEDO JUNIOR 13232060609
340103;26/12/2021;NÃO;RUA MARIA BORBOLETA, 1230, JARDIM DOS COMERCIARIOS, Belo Horizonte - MG;AMANDA ALVES SILVA 12114318605
340104;26/12/2021;NÃO;RUA FRANCISCO MANOEL DA SILVA, 114, HAVAI, Belo Horizonte - MG;RODRIGO CARVALHO DE OLIVEIRA 01228151652
341032;04/01/2022;NÃO;RUA WILMA DE ANDRADE, 237, LINDEIA, Belo Horizonte - MG;ANA PAULA DE SOUZA MARTINS 05887214686
341033;04/01/2022;NÃO;PRACA PADRE LAGE, 62, HELIOPOLIS, Belo Horizonte - MG;DOMINGOS JOSE DE SOUZA 20426933672
341057;05/01/2022;NÃO;RUA GONCALVES DIAS, 2990, SANTO AGOSTINHO, Belo Horizonte - MG;M.H. FRAGA BATISTA COM. E SERVICOS UNIPESSOAL LTDA
340497;30/12/2021;NÃO;RUA SERRA DOS AIMORES, 316, JARDIM LEBLON, Belo Horizonte - MG;CARLA APARECIDA DE ALMEIDA 09356083622
339604;20/12/2021;NÃO;RUA ENY, 159, SUZANA, Belo Horizonte - MG;SEBASTIAO DIVINO SOARES NOGUEIRA 00077754662
339607;20/12/2021;NÃO;RUA SANTO INACIO DE LOYOLA, 75, CONJUNTO FLORAMAR, Belo Horizonte - MG;CHRISTIANE REZENDE 87377179600
340532;30/12/2021;SIM;RUA GENESCO MURTA, 36, TUPI A, Belo Horizonte - MG;SELETOS COMIDA MINEIRA LTDA
339299;16/12/2021;NÃO;RUA CURVELO, 65, FLORESTA, Belo Horizonte - MG;HAMBURGUERIA E PRATOS SAUDAVEIS LTDA
339300;16/12/2021;NÃO;RUA PADRE PEDRO PINTO, 5870, MARIA HELENA, Belo Horizonte - MG;44.608.689 LEANDRO RODRIGUES NEPOMUCENO
339618;20/12/2021;NÃO;RUA LEONIL PRATA, 482, ALIPIO DE MELO, Belo Horizonte - MG;KAROLINE LISIE FRANCISCO ROSA 07945685641
340779;03/01/2022;SIM;RUA SERGIPE, 318, BOA VIAGEM, Belo Horizonte - MG;GR-FOOD BH EMPREENDIMENTOS LTDA
341497;07/01/2022;SIM;RUA ANJO AZUL, 83, CONJUNTO PAULO VI, Belo Horizonte - MG;WILLIAM RODRIGUES DE OLIVEIRA 02823183647
339319;16/12/2021;NÃO;AVENIDA VICENTE PIMENTEL, 358, VILA INDEPENDENCIA IV, Belo Horizonte - MG;LILEIA SILVEIRA VIEIRA 04723718516
341115;05/01/2022;NÃO;AVENIDA RAJA GABAGLIA, 1782, LEONINA, Belo Horizonte - MG;MARIA DE FATIMA DOS SANTOS SOUZA 00247560758
340262;28/12/2021;SIM;AVENIDA MIGUEL PERRELA, 694, CASTELO, Belo Horizonte - MG;KATRINI EMPREENDIMENTOS LTDA
339341;16/12/2021;NÃO;BEC SAO JOSE, 115, VILA CALIFORNIA, Belo Horizonte - MG;MARIA NAZARET EVANGELISTA DOS SANTOS 03902351640
339662;20/12/2021;SIM;AVENIDA PROFESSOR MARIO WERNECK, 459, ESTORIL, Belo Horizonte - MG;RECANTO EVENTOS LTDA
341505;07/01/2022;SIM;AVENIDA SINFRONIO BROCHADO, 1390, BARREIRO, Belo Horizonte - MG;JAPA BARREIRO CULINARIA ORIENTAL LTDA
341517;07/01/2022;SIM;AVENIDA CLARA NUNES, 435, RENASCENCA, Belo Horizonte - MG;M C DOS S SILVA RESTAURANTE
340580;01/01/2022;NÃO;RUA JOAO GUALBERTO DOS SANTOS, 176, CEU AZUL, Belo Horizonte - MG;WASLEY FERREIRA DE OLIVEIRA 06207153677
339368;16/12/2021;NÃO;RUA BARAO DE MACAUBAS, 379, SANTO ANTONIO, Belo Horizonte - MG;TOSCANINI RESTAURANTE E CONFEITARIA LTDA
339678;20/12/2021;SIM;RUA DOS GUAJAJARAS, 1019, LOURDES, Belo Horizonte - MG;PUB CENTRAL LTDA
341145;05/01/2022;NÃO;RUA PURUS, 132, CONCORDIA, Belo Horizonte - MG;REINALDO FERNANDES MENDES 08670289636
339695;21/12/2021;SIM;AVENIDA BARBACENA, 999, SANTO AGOSTINHO, Belo Horizonte - MG;RESTAURANTE E LANCHONETE IMPERIO DO SABOR LTDA
341423;07/01/2022;SIM;RUA CURITIBA, 2102, LOURDES, Belo Horizonte - MG;RESTAURANTE RCA 94 LTDA
340641;03/01/2022;NÃO;ALA CHICO MENDES, 52, CASTANHEIRA, Belo Horizonte - MG;ANTONIO LOURENCO FILHO 50230387691
339410;17/12/2021;SIM;RUA PADRE MARINHO, 60, SANTA EFIGENIA, Belo Horizonte - MG;JAFB RESTAURANTE E LANCHONETE LTDA
339418;17/12/2021;SIM;RUA ALGAS, 412, BOA VISTA, Belo Horizonte - MG;TA NA MAO LOUNGE BEER LTDA
339968;23/12/2021;SIM;PRACA SAO DIMAS, 20, SERRANO, Belo Horizonte - MG;F L RIBEIRO BAR
340906;04/01/2022;NÃO;RUA JOAO NEIVA, 235, MARIANO DE ABREU, Belo Horizonte - MG;VANDA ADRIANE FERREIRA DA CRUZ 01265201609
341470;07/01/2022;SIM;AVENIDA SINFRONIO BROCHADO, 1385, BARREIRO, Belo Horizonte - MG;2 YOU BARREIRO LTDA
340343;28/12/2021;NÃO;AVENIDA DOM PEDRO I, 2800, PLANALTO, Belo Horizonte - MG;VITORIA CRISTINA DAS CHAGAS NASCIMENTO 09286824637
340657;03/01/2022;SIM;RODOVIA PAPA JOAO PAULO II, 4143, SERRA VERDE, Belo Horizonte - MG;FORMOSA PROVINCIA RESTAURANTE LTDA
340658;03/01/2022;SIM;RODOVIA PAPA JOAO PAULO II, 4143, SERRA VERDE, Belo Horizonte - MG;KHIOS RESTAURANTE LTDA
340665;03/01/2022;SIM;AVENIDA HERACLITO MOURAO DE MIRANDA, 1456, CASTELO, Belo Horizonte - MG;MORANGO E POESIA RESTAURANTE LTDA
339750;21/12/2021;SIM;RUA ANTONIO DE ALBUQUERQUE, 917, SAVASSI, Belo Horizonte - MG;VINERIA REX LTDA
341616;08/01/2022;NÃO;RUA ARCEBURGO, 255, BONFIM, Belo Horizonte - MG;BRENO PEREIRA MOSCI 13186748674
341617;08/01/2022;NÃO;RUA BARAO DE VARGINHA, 203, ALTO DOS PINHEIROS, Belo Horizonte - MG;LUCILEIA SANTOS GOMES 08713736612
339459;17/12/2021;SIM;AVENIDA AMAZONAS, 2431, SANTO AGOSTINHO, Belo Horizonte - MG;MIXAMA BAR E RESTAURANTE LTDA
340941;04/01/2022;NÃO;RUA CONSELHEIRO ROCHA, 1461, VILA DIAS, Belo Horizonte - MG;IRENE MARIA DE JESUS 27674614620
340391;29/12/2021;NÃO;RUA BELMIRO DE ALMEIDA, 197, APARECIDA, Belo Horizonte - MG;SAMBENTO BAR LTDA
340693;03/01/2022;NÃO;RUA WALDOMIRO LOBO, 2, GUARANI, Belo Horizonte - MG;ANA PAOLA DE SOUSA BRITO 09234476603
340707;03/01/2022;NÃO;RUA PINHEIROS, 51, VILA INDEPENDENCIA I, Belo Horizonte - MG;ELIAS RAFAEL DA ROCHA LIMA 01611759617
339469;17/12/2021;NÃO;RUA PEDRO FELICIANO DE CARVALHO, 100, SERRA VERDE, Belo Horizonte - MG;LUCAS RODOLFO FERREIRA DA SILVA 09951749623
339793;21/12/2021;SIM;PRACA DOIS MIL NOVENTA E QUATRO, 770, ENGENHO NOGUEIRA, Belo Horizonte - MG;TERRACO MINEIRO POINT COMERCIO E RESTAURANTE LTDA
340956;04/01/2022;SIM;RUA CASTELO BRANCO, 541, SANTA TEREZINHA, Belo Horizonte - MG;BAR E RESTAURANTE DO JUNIOR LTDA
339495;17/12/2021;SIM;RUA CANTAGALO, 102, APARECIDA, Belo Horizonte - MG;44.628.420 PAULO LUIZ DA SILVA
339124;15/12/2021;SIM;RUA ITAI, 155, PARAISO, Belo Horizonte - MG;BAR DO TITO LTDA
339128;15/12/2021;SIM;RUA CAMPO FORMOSO, 588, SALGADO FILHO, Belo Horizonte - MG;WASHINGTON MOREIRA DA COSTA 95585206672
340971;04/01/2022;SIM;RUA HELIUM, 614, NOVA FLORESTA, Belo Horizonte - MG;TANIA APARECIDA MOL DE PAULA 03121988689
341295;06/01/2022;NÃO;RUA SAO PAULO, 1071, CENTRO, Belo Horizonte - MG;GILBERTO GONCALVES DE ASSIS 08292925600
341417;07/01/2022;SIM;RUA SANTA CATARINA, 1235, LOURDES, Belo Horizonte - MG;RESTAURANTE THR 76 LTDA
341420;07/01/2022;SIM;RUA ALAGOAS, 642, SAVASSI, Belo Horizonte - MG;RESTAURANTE MVL 76 LTDA
340429;29/12/2021;SIM;AVENIDA OLEGARIO MACIEL, 1600, SANTO AGOSTINHO, Belo Horizonte - MG;PANELINHAS BH COMERCIO E ALIMENTOS LTDA
339511;18/12/2021;SIM;RUA DESEMBARGADOR BRAULIO, 943, ALTO VERA CRUZ, Belo Horizonte - MG;JAS RESTAURANTE LTDA
339517;18/12/2021;NÃO;RUA GUARATINGUETA, 42, GUARANI, Belo Horizonte - MG;JAQUELINE MATIAS GOES 07035230661
340999;04/01/2022;SIM;AVENIDA CRISTIANO MACHADO, 9223, SAO BERNARDO, Belo Horizonte - MG;ROSELENE MARTINS CARNEIRO 03909822614
339224;15/12/2021;NÃO;RUA SAO MATIAS, 256, SERRANO, Belo Horizonte - MG;ALEXSSANDRO MARCELINO CONCEICAO 00720025656
340097;26/12/2021;NÃO;RUA AVELINO DOS SANTOS, 131, NOVA ESPERANCA, Belo Horizonte - MG;LEONARDO ALCANTARA MARTINS 70078202639
341324;06/01/2022;NÃO;RUA SAO SALVADOR, 111, BONFIM, Belo Horizonte - MG;ELIZABETE VILELA SANTOS 00940697602
340148;27/12/2021;NÃO;RUA JACUTINGA, 984, MINAS BRASIL, Belo Horizonte - MG;LUIZA ALVES GOMES 01978559380
340465;29/12/2021;SIM;RUA JOSE BENEVIDES DA SILVEIRA, 372, LETICIA, Belo Horizonte - MG;OS TRAVESSOS LTDA
340476;30/12/2021;NÃO;RUA GRAO MOGOL, 197, CARMO, Belo Horizonte - MG;ADILSON BERNARDES TEIXEIRA 37840967604
339234;15/12/2021;SIM;RUA WALDOMIRO LOBO, 2260, HELIOPOLIS, Belo Horizonte - MG;44.603.179 MARCELO FERREIRA PASSOS
343367;20/01/2022;NÃO;RUA ODILON ARAUJO SILVA, 146, LAJEDO, Belo Horizonte - MG;IRMA PEREIRA BARBOSA 95751661672
343919;24/01/2022;NÃO;RUA MARLY PASSOS, 205, TUNEL DE IBIRITE, Belo Horizonte - MG;YURI AUGUSTO LOPES GONCALVES MACIEL 14196811680
341707;10/01/2022;SIM;RUA CONCEICAO MACEDO NOVAIS, 49, CIDADE NOVA, Belo Horizonte - MG;CANTINA DA CRIS BAR E RESTAURANTE LTDA
342024;11/01/2022;NÃO;RUA MARIA DE LOURDES DA CRUZ, 336, MANTIQUEIRA, Belo Horizonte - MG;DIEGO HENRIQUE DE FARIA 09028717650
343618;21/01/2022;SIM;RUA MARIA SYLLENE ANDREAZZI, 197, GLORIA, Belo Horizonte - MG;44.958.911 MIRIAM MICHELE DE JESUS
343949;24/01/2022;NÃO;RUA UNIVERSO, 447, COPACABANA, Belo Horizonte - MG;NATALIA NUNES OLIVEIRA 16262261648
341722;10/01/2022;NÃO;RUA JOSE CAMPOMIZZI FILHO, 115, SAO JOAO BATISTA, Belo Horizonte - MG;ROBSON VIANA FERREIRA 12424687650
342674;15/01/2022;NÃO;RUA CARMO DO RIO CLARO, 216, PEDREIRA PRADO LOPES, Belo Horizonte - MG;LUIZ GUSTAVO FERREIRA GONCALVES 12436937621
342997;18/01/2022;NÃO;RUA JANUARIO PEREIRA GONCALVES, 212, JAQUELINE, Belo Horizonte - MG;CARLA APARECIDA FLORENTINO MALVEIRA 11985113627
343638;21/01/2022;NÃO;RUA CARMELITA COELHO DA ROCHA, 22, INDEPENDENCIA, Belo Horizonte - MG;BELCHIOR DA MOTA CORREIA 82600503668
343646;21/01/2022;SIM;RUA MARECHAL FOCH, 63, GRAJAU, Belo Horizonte - MG;DISTRIBUIDORA BIRITIS BEER LTDA
341753;10/01/2022;SIM;RUA RIO DE JANEIRO, 333, CENTRO, Belo Horizonte - MG;MARCO FERREIRA MARINHO LTDA
342378;13/01/2022;NÃO;RUA BERNARDO GUIMARAES, 202, FUNCIONARIOS, Belo Horizonte - MG;30.465.957 LAIS APARECIDA DE OLIVEIRA
342688;15/01/2022;NÃO;RUA PRIMEIRO DE AGOSTO, 40, VILA CALIFORNIA, Belo Horizonte - MG;44.881.052 CLAUDEMIR QUIRINO DE SOUZA
343417;20/01/2022;NÃO;RUA AMILCAR CABRAL, 903, MILIONARIOS, Belo Horizonte - MG;44.943.381 GIZALIA CARDOSO FERREIRA
343660;21/01/2022;NÃO;RUA TEBAS, 539, ALTO VERA CRUZ, Belo Horizonte - MG;RODRIGO VENCESLAU BRAZ 04575992607
344119;25/01/2022;NÃO;RUA FLOR DE MAIO, 63, NOSSA SENHORA DE FATIMA, Belo Horizonte - MG;SANTANA FLAVIO DE MIRANDA 60922850615
343037;18/01/2022;SIM;RUA ANTONIO BANDEIRA, 21, GUARANI, Belo Horizonte - MG;HNK ENTRETENIMENTO LTDA
343452;20/01/2022;SIM;AVENIDA GUARAPARI, 538, SANTA AMELIA, Belo Horizonte - MG;RECANTO DOS SABORES BAR & RESTAURANTES LTDA
341782;10/01/2022;SIM;RUA ANTONIO DE ALBUQUERQUE, 1000, SAVASSI, Belo Horizonte - MG;SAVASSI ALIMENTACAO LTDA
342105;12/01/2022;NÃO;AVENIDA ABILIO MACHADO, 1664, ALIPIO DE MELO, Belo Horizonte - MG;ARTHUR JUNIO GOMES SILVA 01961698609
342410;12/01/2022;SIM;RUA ALAGOAS, 701, SAVASSI, Belo Horizonte - MG;RESTAURANTE TCL 1994 LTDA
343464;20/01/2022;NÃO;RUA MUQUICABA, 153, PINDORAMA, Belo Horizonte - MG;TIAGO SANTOS DE MACEDO 08861304680
343465;20/01/2022;SIM;RUA WILMA DE ANDRADE, 237, LINDEIA, Belo Horizonte - MG;CAMILA R LEITE
343999;24/01/2022;SIM;RUA DOUTOR JOSE SILVA MARTINS, 289, CIDADE NOVA, Belo Horizonte - MG;JAPAO DELICIA LTDA
344000;24/01/2022;SIM;AVENIDA PROFESSOR MARIO WERNECK, 3210, BURITIS, Belo Horizonte - MG;JAPAO DELICIA LTDA
341805;10/01/2022;NÃO;RUA ALABANDINA, 20, CAICARAS, Belo Horizonte - MG;WELLITON FERREIRA PIRES 15055571608
342115;12/01/2022;NÃO;AVENIDA PADRE VIEIRA, 189, MINAS BRASIL, Belo Horizonte - MG;VALERIA CHRISTINA DA SILVA NESTOR 68317085600
343493;20/01/2022;NÃO;RUA PITANGUI, 202, SAO CRISTOVAO, Belo Horizonte - MG;42.662.142 FERNANDO LUCAS LIMA DA CUNHA
343732;21/01/2022;SIM;RUA CUIABA, 262, PRADO, Belo Horizonte - MG;UP DRINKS BH SERVICOS E ENTRETENIMENTO LTDA
344019;24/01/2022;NÃO;RUA IVAN FERREIRA ALVES, 546, JARDIM DOS COMERCIARIOS, Belo Horizonte - MG;ANA FLAVIA DE SOUZA 12884571620
342130;12/01/2022;NÃO;RUA DOS ABACAXIS, 15, MANACAS, Belo Horizonte - MG;KENIA FATIMA DA SILVA 09636992614
342444;13/01/2022;NÃO;AVENIDA AMINTAS JACQUES DE MORAES, 175, GLORIA, Belo Horizonte - MG;ANTONIO RICARDO DE ARAUJO SOUZA 88252108687
342457;13/01/2022;NÃO;RUA EXPEDITO FLAVIANO DA COSTA, 114, LAGOA, Belo Horizonte - MG;INGRID FERNANDA DE OLIVEIRA SANTOS 14685424603
343083;18/01/2022;NÃO;RUA SAO VICENTE, 330, GRANJA DE FREITAS, Belo Horizonte - MG;CLAUDIANO VIEGA DOS SANTOS 04995243658
343500;20/01/2022;NÃO;RUA PAIVA, 50, VISTA ALEGRE, Belo Horizonte - MG;ALEXSANDRA APARECIDA DE ASSIS MENDES 01083088637
343502;20/01/2022;SIM;RUA CORACAO EUCARISTICO DE JESUS, 234, CORACAO EUCARISTICO, Belo Horizonte - MG;PIZZA PEZZI 04 LTDA
343507;20/01/2022;SIM;AVENIDA PROFESSOR MARIO WERNECK, 1662, BURITIS, Belo Horizonte - MG;PIZZA PEZZI 05 LTDA
343737;21/01/2022;SIM;AVENIDA GUARAPARI, 52, SANTA AMELIA, Belo Horizonte - MG;SAMOS BEER LTDA
343754;22/01/2022;NÃO;RUA MADRE DOS ANJOS, 796, PROVIDENCIA, Belo Horizonte - MG;RAFAELA VITORIA PEREIRA BARBOSA 70128747676
342159;12/01/2022;NÃO;RUA LONDRES, 6, COPACABANA, Belo Horizonte - MG;KATIARA RODRIGUES COSTA 12020991659
342783;17/01/2022;SIM;RUA SALINAS, 1489, SANTA TEREZA, Belo Horizonte - MG;LRH CHOPERIA LTDA
343104;31/05/2023;SIM;RUA FERNANDES TOURINHO, 441, SAVASSI, Belo Horizonte - MG;HELCIO LUIS DE SOUSA JUNIOR COMERCIO E-COM DE ALIMENTOS E BEBIDAS
343518;20/01/2022;SIM;PRACA HUGO WERNECK, 218, SANTA EFIGENIA, Belo Horizonte - MG;COZINHA DE VO LTDA
343525;20/01/2022;SIM;RUA BORGES, 463, INDAIA, Belo Horizonte - MG;PIZZA PEZZI 01 LTDA
343526;20/01/2022;SIM;AVENIDA AUGUSTO DE LIMA, 315, CENTRO, Belo Horizonte - MG;PIZZA PEZZI 02 LTDA
343527;20/01/2022;SIM;RUA PERNAMBUCO, 1095, SAVASSI, Belo Horizonte - MG;PIZZA PEZZI 03 LTDA
341862;11/01/2022;SIM;RUA ESPIRITO SANTO, 2488, LOURDES, Belo Horizonte - MG;MAVI ALIMENTOS LTDA
342836;17/01/2022;NÃO;RUA DOS ALVARENGAS, 10, AARAO REIS, Belo Horizonte - MG;CASSIANO DIAS DOS SANTOS 01300811676
343570;21/01/2022;NÃO;RUA SAO PAULO, 304, URCA, Belo Horizonte - MG;DOUGLAS SILVA SIMAO 09483567661
